iid,buying_info,CommentCount,page,sale_num,origin_price,favorRate,default_praise_count,tags,price,stock,img,title 
30606264,8781人已抢,3198,20,8781,,99%,1054,实惠|196	质量很好|191	无异味|125	和描述一致|78	是正品|75	物流快|43	服务不错|40	材质一般|31	包装好|29	物流慢|24	大品牌|19,4210,,http://b1.hucdn.com/upload/item/1807/13/62604695545525_800x800.jpg,【17件套】爱得利玻璃奶瓶 新生儿奶瓶宽口带保护套防摔玻璃奶瓶150+240ml
30292843,2245人已抢,858,20,2245,,96%,275,实惠|87	保湿滋润|63	质量不错|53	正品|42	服务不错|33	刺激性强|27	包装好|25	清洁度强|18	物流快|13	味道好闻|11	是正品|9,3900,,http://b1.hucdn.com/upload/item/1809/10/56809681496183_800x800.jpg,【超值3只装 特证去斑淡斑】美康粉黛美白去斑霜 提亮去色斑淡化面部斑纹 补水保湿
30607237,2944人已抢,817,20,2944,,97%,451,外观不错|187	实惠|162	正品|65	味道好闻|51	外观不好看|48	是正品|47	质量不错|22	包装好|20	质量很好|14	物流快|11	和描述一致|6,3600,,http://b1.hucdn.com/upload/item/1805/21/72714188362015_800x800.jpg,【拍下立减7元】买一送六 阿道夫 控油去屑滋润洗发水248g
30591275,45525人已抢,7540,20,45525,,98%,5454,实惠|193	质量很好|189	好玩|102	功能不错|94	服务不错|59	音质不错|54	物流慢|53	物流快|51	和描述一致|49	质量一般|41	包装好|32,990,,http://b1.hucdn.com/upload/item/1712/06/39205170364690_800x800.jpg,喜迪奇 婴幼儿早教益智投影故事机灯光小飞机儿童玩具
30556634,39604人已抢,10096,24,39604,,97%,2504,实惠|186	质量不错|185	正品|181	包装好|142	味道不好闻|109	物流快|108	清洁度强|90	是正品|81	服务不错|79	质量很好|75	发货快|66,990,,http://b1.hucdn.com/upload/item/1810/06/96112867759496_800x800.jpg,【买1送1】薇罗尼卡竹炭吸黑头撕拉面膜撕拉式鼻贴去黑头白头祛粉刺清洁收缩毛孔
30603937,7354人已抢,1857,24,7354,,99%,1173,外观漂亮|194	实惠|191	外观不好看|49	质量很好|43	是正品|21	发货快|16	包装好|15	物流慢|14	物流快|14	服务不错|13	大品牌|10,3590,,http://b1.hucdn.com/upload/item/1808/01/10928916352746_800x800.jpg,五羊婴儿抑菌洗衣皂200g*8块 宝宝专用新生儿童香皂尿布bb皂婴幼儿去渍肥皂
30588448,11225人已抢,3384,24,11225,,97%,1299,质量很好|193	实惠|190	外观漂亮|187	外观不好看|146	手感好|91	质量一般|48	和描述一致|34	物流快|32	物流慢|25	质量差|23	服务不错|18,3690,,http://b1.hucdn.com/upload/item/1709/19/84114165721631_800x800.jpg,【送3条方巾】序言婴儿六层纱布浴巾纯棉大号加厚夏季宝宝洗澡巾毛巾新生儿盖毯抱被
30683795,49120人已抢,13109,24,49120,,98%,8060,实惠|169	柔软舒适|168	质量很好|167	物流快|138	包装好|96	大品牌|92	不红屁股|91	物流慢|83	发货快|78	是正品|71	防侧漏|66,9500,,http://b1.hucdn.com/upload/item/1709/20/88958956710327_800x800.jpg,爽然超薄干爽纸尿裤S108片/M96/L87/XL78片
30613015,14666人已抢,4711,24,14666,,98%,1300,无异味|196	质量很好|195	实惠|186	材质一般|90	和描述一致|75	物流快|49	材质不错|48	是正品|42	包装好|38	质量一般|32	颜色好看|30,3450,,http://b1.hucdn.com/upload/item/1810/10/59813239865883_800x800.jpg,【火爆热销】【超值好货】爱因美ppsu奶瓶耐摔宽口径塑料奶瓶带手柄奶瓶耐摔耐高
30591580,2981人已抢,730,24,2981,,97%,715,实惠|180	物流慢|10	质量很好|9	物流快|7	包装好|6	服务不错|4	和描述一致|3	大品牌|1	质量一般|1	是正品|1,1690,,http://b1.hucdn.com/upload/item/1809/22/99533278393561_800x800.jpg,【三包仅售17.9元】熊猫果缘 新疆特产 三色葡萄干 540g（随机发三种颜色）
30466566,8558人已抢,1890,24,8558,,98%,2177,实惠|188	质量不错|51	包装好|39	功效不错|37	质量很好|30	物流快|23	正品|14	味道好闻|14	服务不错|11	发货快|10	物流慢|8,1490,,http://b1.hucdn.com/upload/item/1711/18/94856162683162_800x800.jpg,【热卖万件！送卸妆膜】【全店39元3件】思尚双头修容棒 打造小V脸修饰轮廓
30568726,6188人已抢,1539,24,6188,,98%,396,质量很好|192	实惠|189	是正品|58	物流快|29	服务不错|18	包装好|13	发货快|10	和描述一致|10	质量一般|5	大品牌|5	物流慢|3,4690,,http://b1.hucdn.com/upload/item/1804/18/32943213427362_800x800.jpg,【送手帕纸*5包】蓝色经典系列维达家用有芯卷纸手纸厕所纸3层20卷
30582149,8017人已抢,1776,24,8017,,99%,1001,实惠|183	是正品|147	质量很好|49	发货快|16	物流快|12	大品牌|9	和描述一致|6	包装好|6	服务不错|5	物流慢|4	质量一般|3,34500,,http://b1.hucdn.com/upload/item/1808/20/53987837559345_800x800.jpg,花王拉拉裤 XL44（12-22KG） 【4包装】
30193835,46105人已抢,16412,24,46105,,97%,6930,味道好闻|196	包装好|194	实惠|193	正品|184	物流快|183	和描述一致|139	味道不好闻|138	是正品|129	味道还行|128	不够持久|109	质量很好|87,1900,,http://b1.hucdn.com/upload/item/1710/17/26401523141342_800x800.jpg,健美创研 经典女士淡香水4件套
30444696,1299人已抢,235,24,1299,,98%,237,实惠|71	质量很好|6	和描述一致|4	包装好|2	物流快|2	物流慢|1,1780,,http://b1.hucdn.com/upload/item/1805/09/75852665366812_800x800.jpg,【8斤装】薰衣草香氛洗衣液 大瓶装
30623638,10048人已抢,1929,24,10048,,98%,2492,实惠|192	质量很好|135	颜色好看|65	无异味|50	好玩|28	质量一般|27	和描述一致|21	服务不错|10	发货快|8	物流快|8	包装好|7,1980,,http://b1.hucdn.com/upload/item/1709/06/10339140629674_801x801.jpg,10张装立体拼图儿童益智早教拼图玩具1-2-3-4周岁宝宝启蒙教育智力开发拆装
29780008,12177人已抢,3189,24,12177,,98%,3078,是正品|198	正品|197	外观不错|196	实惠|192	味道好闻|189	包装好|85	和描述一致|60	物流快|49	质量不错|26	服务不错|25	质量很好|22,3690,,http://b1.hucdn.com/upload/item/1712/21/33827995737362_800x800.jpg,力士沐浴露薰衣草精油香氛幽莲魅肤男女士沐浴乳1000ml+350ml 持续留香
30630446,2741人已抢,546,24,2741,,98%,529,实惠|77	质量不错|18	正品|11	包装好|7	和描述一致|7	物流快|6	发货快|5	服务不错|4	味道好闻|4	质量很好|3	清洁度强|2,1590,,http://b1.hucdn.com/upload/item/1806/14/42847594522959_800x800.jpg,【手足组合任选三件49元】笛爱儿牛奶蜂蜜手蜡手膜保湿嫩手去角质老茧死皮手部补水
30609835,308人已抢,77,24,308,,97%,18,实惠|21	质量很好|11	质量一般|1,490,,http://b1.hucdn.com/upload/item/1801/27/56184270937918_650x650.jpg,特惠【10个装】木垫 镂空木质杯垫 厨房加厚防烫隔热垫餐垫 防滑锅垫碗垫盘垫
30435714,13417人已抢,3314,24,13417,,98%,4142,质量很好|195	实惠|193	外观漂亮|191	外观不好看|111	质量一般|72	手感好|60	和描述一致|49	物流快|33	质量差|23	物流慢|16	跟描述一致|13,1990,,http://b1.hucdn.com/upload/item/1708/02/78041144965528_800x800.SS2,婴儿浴巾纯棉纱布被子 儿童洗澡毛巾被夏季 宝宝盖毯新生儿纱布被透气柔软
27538487,2517人已抢,1196,24,2517,,99%,40,实惠|184	孩子喜欢|82	味道好|79	是正品|61	包装好|22	孩子不喜欢|16	生产日期新|11	和描述一致|10	味道差|8	发货快|8	大品牌|8,5880,,http://b1.hucdn.com/upload/item/1703/21/66405069215933_800x800.jpg,亨氏经济装淮山薏米米粉 400g
26208987,3885人已抢,1851,19,3885,,99%,451,孩子喜欢|194	味道好|193	实惠|191	包装好|90	是正品|71	味道差|21	物流快|19	孩子不喜欢|17	质量很好|17	物流慢|14	发货快|12,4800,,http://b1.hucdn.com/upload/item/1705/15/15319784120883_800x800.jpg,亨氏 超金健儿优营养米粉225g 原味/铁锌钙三文鱼/ 多种维生素蔬菜
30573087,12729人已抢,1886,18,12729,,98%,1007,实惠|189	质量很好|98	物流快|22	服务不错|19	质量一般|19	和描述一致|17	发货快|10	包装好|7	物流慢|4,510,,http://b1.hucdn.com/upload/item/1801/27/56300722879841_520x520.jpg,【20个装】无痕粘钩 强力粘钩 厨房浴室居家免钉挂钩，【把后面的膜撕掉就可以贴墙
30619040,143613人已抢,27142,18,143613,,97%,7782,物流快|199	质量很好|196	质量一般|194	实惠|193	包装好|192	发货快|186	物流慢|141	服务不错|77	和描述一致|55	是正品|46	大品牌|20,990,,http://b1.hucdn.com/upload/item/1807/17/10407562425171_800x800.jpg,【已抢14.3万件、110抽*6包/12包/24包】植护原木抽纸*6包装卫生纸
30573413,22982人已抢,3567,18,22982,,99%,3018,实惠|194	质量很好|194	质量不错|194	外观不错|188	外观不好看|154	正品|85	和描述一致|52	物流快|31	质量一般|28	质量差|23	物流慢|21,1290,,http://b1.hucdn.com/upload/item/1711/22/23133569562171_800x800.jpg,『8支亲子牙刷 送2小麦杯』『2成人小麦+3长颈鹿+3猪猪侠+2小麦杯』牙刷漱口杯套装 环保健康 成人儿童
30413880,20917人已抢,7516,18,20917,,96%,4174,实惠|194	质量很好|193	质量一般|192	尺码不合身|128	物流慢|81	和描述一致|75	面料手感不错|70	物流快|57	无色差|54	发货快|47	正品|40,1490,,http://b1.hucdn.com/upload/item/1709/02/47769042020490_800x800.jpg,【4条装】桂诗兰中大童儿童内裤女童纯棉女童平角内裤三角内裤底裤
30562161,14503人已抢,4481,18,14503,,97%,417,无异味|195	实惠|184	质量很好|121	好玩|69	颜色好看|50	包装好|31	物流慢|29	物流快|27	发货快|25	质量一般|25	服务不错|22,590,,http://b1.hucdn.com/upload/item/1809/29/97873412008776_800x800.jpg,超轻粘土36色橡皮泥无毒彩泥儿童手工雪花黏土套装24色男女孩玩具
30583592,2300人已抢,905,18,2300,,98%,194,实惠|143	质量很好|104	包装好|19	无异味|14	物流快|13	服务不错|9	物流慢|8	发货快|8	质量一般|7	和描述一致|5	颜色好看|1,9800,,http://b1.hucdn.com/upload/item/1804/10/24796844172386_800x800.jpg,小盆友双面幼儿童画板画架小孩可升降写字板女孩支架式家用小黑板
30635535,8465人已抢,2362,18,8465,,99%,1269,外观漂亮|190	实惠|186	质量很好|122	外观不好看|110	包装好|63	物流快|36	和描述一致|26	服务不错|16	吸水性不错|16	物流慢|16	大品牌|16,2580,,http://b1.hucdn.com/upload/item/1805/10/31939039022571_800x800.jpg,十月结晶3D防溢乳垫一次性乳垫喂奶垫防漏贴100片薄款
30653668,14505人已抢,3763,18,14505,,99%,3880,实惠|197	质量很好|190	颜色好看|40	无异味|31	物流快|29	好玩|27	质量一般|23	发货快|15	服务不错|13	物流慢|10	和描述一致|8,990,,http://b1.hucdn.com/upload/item/1612/29/76222388359290_800x800.jpg,【全12册大开本】儿童贴纸书2-3-4-5-6岁宝宝贴贴纸动漫卡通贴贴画女孩粘贴早教书动脑贴贴画玩具
30606130,4045人已抢,991,18,4045,,99%,1054,外观漂亮|192	实惠|188	质量很好|88	无异味|38	外观不好看|35	气味还行|15	服务不错|12	材质一般|11	物流快|8	手感好|6	质量一般|6,2990,,http://b1.hucdn.com/upload/item/1802/03/41361018369558_800x800.jpg,【超值7件套】优恩婴儿牙刷幼儿软毛乳牙刷0-1-2-3岁儿童宝宝硅胶手指套360
30672298,8229人已抢,3448,18,8229,,97%,193,实惠|192	质量很好|187	无异味|67	和描述一致|39	包装好|35	物流快|33	是正品|33	服务不错|26	材质一般|23	物流慢|16	质量一般|16,4900,,http://b1.hucdn.com/upload/item/1808/13/27048123720587_800x800.jpg,【一瓶三用】小土豆宝宝保温奶瓶正品婴儿两用奶瓶保温杯防摔带吸管手柄 婴儿奶瓶 宝
30606958,3258人已抢,698,18,3258,,98%,582,实惠|115	质量不错|87	保湿滋润|63	正品|29	物流快|28	清洁度强|24	质量很好|20	服务不错|18	是正品|12	发货快|8	和描述一致|7,1780,,http://b1.hucdn.com/upload/item/1803/23/74223399381984_800x800.jpg,水光针涂抹式 正品玻尿酸精华液 锁水保湿 收缩毛孔 5支装
26195386,2206人已抢,2533,18,2206,,99%,362,孩子喜欢|197	味道好|197	实惠|189	包装好|57	是正品|54	味道差|26	孩子不喜欢|23	生产日期新|19	发货快|19	质量很好|16	物流快|16,3050,,http://b1.hucdn.com/upload/item/1703/01/40886478870883_800x800.jpg,伊威辅食营养肉松宝宝肉酥牛肉酥/原味/高钙/金枪鱼肉酥松80g*1盒
30614291,16838人已抢,5193,18,16838,,98%,766,质量很好|197	实惠|193	包装好|142	质量一般|119	物流快|54	物流慢|36	服务不错|28	发货快|24	和描述一致|15	是正品|7	大品牌|4,2990,,http://b1.hucdn.com/upload/item/1712/13/60583649783300_800x800.jpg,限量爆款木颜绵柔原木抽纸整箱27包3层303张/包餐巾纸
30650757,2775人已抢,674,19,2775,,98%,825,质量很好|128	实惠|123	手感好|27	无异味|13	和描述一致|10	物流快|7	大品牌|5	质量一般|5	尺码有偏差|5	尺码合身|5	发货快|5,2600,,http://b1.hucdn.com/upload/item/1804/12/05881642574125_800x800.jpg,子初婴儿彩棉隔尿垫用品防水可洗床垫新生儿床垫纯棉透气月经垫
30595779,5930人已抢,1587,19,5930,,98%,240,实惠|187	性价比不高|40	是正品|32	物流快|24	质量很好|20	包装好|18	发货快|17	和描述一致|10	服务不错|9	驱蚊效果好|7	效果一般|6,990,,http://b1.hucdn.com/upload/item/1805/18/11960008854076_800x800.jpg,兵兵官方正品小儿退烧贴6片装 儿童退热贴
26197603,5181人已抢,2384,19,5181,,99%,447,实惠|178	孩子喜欢|166	味道好|153	包装好|74	是正品|62	味道差|36	孩子不喜欢|23	质量很好|22	物流快|17	物流慢|17	和描述一致|15,3280,,http://b1.hucdn.com/upload/item/1705/17/01612898660883_800x800.jpg,亨氏 金装智多多营养面条336g 多口味 牛肉蔬菜/三文鱼/鳕鱼西兰花/骨汤
27538564,13971人已抢,8497,19,13971,,99%,191,是正品|200	孩子喜欢|196	味道好|196	包装好|190	实惠|177	物流慢|107	物流快|81	大品牌|75	和描述一致|63	质量很好|57	发货快|47,5880,,http://b1.hucdn.com/upload/item/1709/25/03105079394423_800x800.jpg,亨氏经济装铁锌钙营养奶米粉 400g 特惠装
30326834,49716人已抢,13489,19,49716,,98%,9597,质量很好|192	尺码合身|191	尺码不合身|190	质量一般|190	实惠|189	面料手感不错|189	无色差|188	正品|172	穿着效果好|156	尺码合适|148	衣服不错|148,1980,,http://b1.hucdn.com/upload/item/1805/23/62911881289486_800x800.jpg,女童秋装南极人2018春纯棉新款童裤女童打底裤春新款中裤儿童女宝宝长裤子
30596285,68486人已抢,16543,19,68486,,98%,8109,质量很好|199	质量一般|198	面料手感不错|196	尺码合身|195	实惠|193	正品|177	尺码偏小|177	和描述一致|166	无色差|155	穿着效果好|115	尺码偏大|95,1690,,http://b1.hucdn.com/upload/item/1712/27/53661586070490_800x800.jpg,【4条装】女童内裤纯棉中小大童平角宝宝内裤女孩短裤1/3/5/7/9岁儿童三角内裤女童底裤短裤头
30584722,17093人已抢,3334,19,17093,,96%,3661,实惠|197	质量很好|195	质量一般|71	物流快|45	物流慢|25	服务不错|22	和描述一致|13	发货快|12	包装好|12	大品牌|1,1690,,http://b1.hucdn.com/upload/item/1807/18/24929099667097_800x800.jpg,【25卷】柔之选本色纸巾家用卫生纸无芯卷纸厕纸
30466250,124575人已抢,32207,19,124575,,99%,8524,实惠|195	质量很好|192	包装好|191	清洁效果好|189	物流快|188	发货快|187	物流慢|187	无异味|182	是正品|182	服务不错|181	清洁效果差|177,1990,,http://b1.hucdn.com/upload/item/1806/08/46371843155171_800x800.jpg,【已抢12.4万件，送180支装棉签】植护婴儿洗衣液瓶装1L*2瓶易漂洗机洗手洗
30571502,18466人已抢,4877,19,18466,,97%,1472,实惠|190	质量很好|186	包装好|92	物流慢|65	物流快|55	质量差|46	质量一般|46	服务不错|42	发货快|23	和描述一致|23	快递慢|13,1990,,http://b1.hucdn.com/upload/item/1804/18/25756552064786_800x800.jpg,【15包】优贝爱带盖婴儿湿巾80抽*5包+10抽*10包随身装
30609694,31333人已抢,11396,19,31333,,99%,3380,质量很好|195	实惠|193	包装好|154	和描述一致|147	无异味|139	物流快|138	材质一般|129	发货快|61	材质差|55	质量一般|53	服务不错|49,1180,,http://b1.hucdn.com/upload/item/1806/05/45577139163368_800x800.jpg,【8件套】贝倍馨奶瓶刷旋转奶瓶刷子杯通用刷夹吸管刷奶嘴刷尼龙刷海绵替换头套装
30414485,16786人已抢,3524,19,16786,,96%,3043,质量很好|199	实惠|195	尺码不合身|191	质量一般|102	正品|45	和描述一致|38	无色差|38	尺码合身|36	物流快|35	尺码合适|34	穿着效果好|33,1090,,http://b1.hucdn.com/upload/item/1809/12/30318009311601_800x800.jpg,5双装棉袜儿童袜子纯棉春秋冬宝宝0-1-3-5-7-9-12岁10男童女童中筒婴
30597695,293055人已抢,122436,19,293055,,98%,7514,质量一般|197	质量很好|195	物流慢|194	大品牌|193	实惠|192	是正品|192	发货快|190	物流快|189	包装好|189	和描述一致|186	服务不错|175,1990,,http://b1.hucdn.com/upload/item/1806/27/67790950865171_800x800.jpg,【已抢29.2万件、护理柔湿巾】植护婴儿亲肤护理湿巾80抽*5包无刺激防止红屁屁
