stock,searchId,third_category_id,totalCount,seconde_title,one_category_bannerList,productId,productName,one_category_id,supplierName,searchTitle,link_Url,secondTitle,seconde_id,one_category_title,title,tagPrice,price,categoryLevel3Name,categoryLevel2Name,page_seq,mainImageUrl,vip_Price 
196,882,1886,51,文学,https://h5.yit.com//activity/4833.html,29597,《托克维尔传》,2,浙江大学出版社有限责任公司,传记,https://h5.yit.com/product.html?product_id=29597,革命时代的民主先知，研究法国史、美国史、民主制度的读者的必读之作,1885,图书,《托克维尔传》,10800,7000,传记,文学,2,https://img01.yit.com/media/b402c7bb-8841-496c-ac73-b611e5096022.jpg,6650
128,882,1886,51,文学,https://h5.yit.com//activity/4833.html,29602,《维特根斯坦传》,2,浙江大学出版社有限责任公司,传记,https://h5.yit.com/product.html?product_id=29602,美妙生命的美妙画像，精选100多幅珍贵图片，展现伟大思想家深刻的灵魂,1885,图书,《维特根斯坦传》,7900,5000,传记,文学,2,https://img01.yit.com/media/89ca8c4c-fdc0-414b-8606-5e8284085333.jpg,4750
129,882,1886,51,文学,https://h5.yit.com//activity/4833.html,47273,《安藤忠雄》,2,中信联合云科技有限责任公司,传记,https://h5.yit.com/product.html?product_id=47273,建造属于自己的世界，建筑大师安藤忠雄“代表作品+人生关键时刻”全纪录,1885,图书,《安藤忠雄》,13800,9900,传记,文学,2,https://img01.yit.com/media/e421422b-a40c-4b21-ba28-8f26a61e8598.jpg,9405
999998,882,1886,51,文学,https://h5.yit.com//activity/4833.html,63665,《康熙帝大传》,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=63665,全书共分26讲，详细论述康熙帝的一生，给予了客观、公允的评价,1885,图书,《康熙帝大传》,4310,4400,传记,文学,2,https://img01.yit.com/media/8a26e755-fd4e-4892-bc13-d1cd56dde171.jpg,4180
999999,882,1886,51,文学,https://h5.yit.com//activity/4833.html,63667,《成吉思汗大传》,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=63667,展示一个真实的成吉思汗，全面展现了成吉思汗这位有世界影响的伟大人物的风采,1885,图书,《成吉思汗大传》,4120,4200,传记,文学,2,https://img01.yit.com/media/3989fe27-3f84-4e6c-b2b6-a4ba7dd7cae6.jpg,3990
296,882,1886,51,文学,https://h5.yit.com//activity/4833.html,85147,《不锈时光》,2,新星出版社有限责任公司,传记,https://h5.yit.com/product.html?product_id=85147,带你重回80年代，用笔尖与底片记录一代人的青春与成长,1885,图书,《不锈时光》,9800,7200,传记,文学,2,https://img01.yit.com/media/12483f4a-e172-4697-a4c8-46e9bde5d6c3.jpg,6840
860,882,1886,51,文学,https://h5.yit.com//activity/4833.html,115401,《邓小平传》,2,北京中信书店有限责任公司,传记,https://h5.yit.com/product.html?product_id=115401,英国前驻华大使著作，带你深入了解当时中国，展现一个真实的邓小平,1885,图书,《邓小平传》,6900,5200,传记,文学,2,https://img01.yit.com/media/c39557dd-bbb0-4fdd-94a5-ad33c9a5fa3f.jpeg,4940
999997,882,1886,51,文学,https://h5.yit.com//activity/4833.html,64598,《汉光武帝大传》,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=64598,以汉光武帝的活动为主线，全面展示王莽篡汉立新前后的历史进程,1885,图书,《汉光武帝大传》,4200,4200,传记,文学,2,https://img01.yit.com/media/6d1caa03-1e9c-44c7-8a1d-7a3dba38597a.jpg,3990
2551,882,1886,51,文学,https://h5.yit.com//activity/4833.html,70096,《真实科比》,2,北京联合天畅文化传播有限公司,传记,https://h5.yit.com/product.html?product_id=70096,NBA资深记者撰写的科比传记，通过各种细节，向读者还原一个真实的科比,1885,图书,《真实科比》,6800,4500,传记,文学,1,https://img01.yit.com/media/d0537fa9-ec6a-45a6-b313-bc0ce4bf887d.jpg,4275
465,882,1886,51,文学,https://h5.yit.com//activity/4833.html,72588,《民国三大校长》,2,中南博集天卷文化传媒有限公司,传记,https://h5.yit.com/product.html?product_id=72588,开启中国教育一代之潮流，史料翔实，唤醒我们对历史的遗忘及一代学人的风骨,1885,图书,《民国三大校长》,4200,2700,传记,文学,1,https://img01.yit.com/media/f67bd69e-b5b7-47c2-99d7-fd7ab5ceeaf4.jpg,2565
412,882,1886,51,文学,https://h5.yit.com//activity/4833.html,72589,《从晚清到民国》,2,中南博集天卷文化传媒有限公司,传记,https://h5.yit.com/product.html?product_id=72589,历史大家的经典作品，理清历史脉络，还原历史真相,1885,图书,《从晚清到民国》,5800,3800,传记,文学,1,https://img01.yit.com/media/9f2a60df-a37b-41d2-a4b5-5379fa8b031d.jpg,3610
462,882,1886,51,文学,https://h5.yit.com//activity/4833.html,72592,《再见大师》,2,中南博集天卷文化传媒有限公司,传记,https://h5.yit.com/product.html?product_id=72592,重回文化的“黄金时代”，大师写大师，唤醒正在消逝的历史,1885,图书,《再见大师》,4200,3000,传记,文学,1,https://img01.yit.com/media/e953ce93-b7ed-4bad-925d-d23c9bcfa56e.jpg,2850
252,882,1886,51,文学,https://h5.yit.com//activity/4833.html,72593,杨绛先生优雅的百年人生,2,中南博集天卷文化传媒有限公司,传记,https://h5.yit.com/product.html?product_id=72593,百年的沧桑和沉淀，她却依然还是那个明媚从容、淡定优雅的才女,1885,图书,杨绛先生优雅的百年人生,3200,2100,传记,文学,1,https://img01.yit.com/media/a353bbc9-97fb-4e72-ab41-3a42439a842a.jpg,1995
999997,882,1886,51,文学,https://h5.yit.com//activity/4833.html,64596,《文化世家访谈录》,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=64596,回顾了影响深远的时代变迁，带给当代读者丰厚的历史感和深刻的文化体验,1885,图书,《文化世家访谈录》,3150,3200,传记,文学,1,https://img01.yit.com/media/4e3b9e93-3ef6-4dab-97e1-712e91b714b9.jpg,3040
999994,882,1886,51,文学,https://h5.yit.com//activity/4833.html,64602,《诸葛亮大传》,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=64602,一本中华帝王传记，考察历史记载，带给你真实诸葛亮,1885,图书,《诸葛亮大传》,5180,5200,传记,文学,1,https://img01.yit.com/media/352bb52d-31a0-4586-93fe-fdd1d101daf8.jpg,4940
999998,882,1886,51,文学,https://h5.yit.com//activity/4833.html,64606,《魏武帝大传》,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=64606,介绍了曹操一生的沉浮，通过一件件史实的述说还原了一个性格鲜明的枭雄形象,1885,图书,《魏武帝大传》,2920,3000,传记,文学,1,https://img01.yit.com/media/720e94b1-90aa-4136-8758-084a44f6fa85.jpg,2850
999995,882,1886,51,文学,https://h5.yit.com//activity/4833.html,64773,《汉武帝大传》,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=64773,中华帝王传记系列，论述了汉武帝从16岁登基到70岁波澜壮阔的一生,1885,图书,《汉武帝大传》,4270,4300,传记,文学,1,https://img01.yit.com/media/df33d33f-b93a-44f1-a920-ff339fbe6a36.jpg,4085
146,882,1886,51,文学,https://h5.yit.com//activity/4833.html,28907,《毕加索传》（卷一）,2,浙江大学出版社有限责任公司,传记,https://h5.yit.com/product.html?product_id=28907,毕加索的人生传记，揭示了毕加索的创新、困扰和影响,1885,图书,《毕加索传》（卷一）,12800,8300,传记,文学,1,https://img01.yit.com/media/8fcef9c8-0c93-4fa1-986e-5c7e2310db15.jpg,7885
38,882,1886,51,文学,https://h5.yit.com//activity/4833.html,29224,《吴清源回忆录》,2,后浪出版咨询（北京）有限责任公司,传记,https://h5.yit.com/product.html?product_id=29224,从天才少年到昭和棋圣，以文会友，只为一件事的纯粹的人,1885,图书,《吴清源回忆录》,4200,3100,传记,文学,1,https://img01.yit.com/media/f908ce74-c22c-494f-841f-6711ff5ae194.jpg,2945
194,882,1886,51,文学,https://h5.yit.com//activity/4833.html,29587,孟德斯鸠传,2,浙江大学出版社有限责任公司,传记,https://h5.yit.com/product.html?product_id=29587,孟德斯鸠生平和思想，史料翔实、脉络清晰、文笔优美,1885,图书,孟德斯鸠传,7500,4900,传记,文学,1,https://img01.yit.com/media/d86dedeb-d1f0-45d3-a18c-890169c60888.jpg,4655
999991,882,1886,51,文学,https://h5.yit.com//activity/4833.html,63651,《左宗棠全传》全2册,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=63651,以时序和专题的形式，讲述晚清名臣的一生，评述了左宗棠的事迹,1885,图书,《左宗棠全传》全2册,5360,5400,传记,文学,1,https://img01.yit.com/media/e999bb75-6570-4af6-8bd6-1c474abb5eab.jpg,5130
1590,882,1886,51,文学,https://h5.yit.com//activity/4833.html,70092,《恩佐·法拉利》,2,北京联合天畅文化传播有限公司,传记,https://h5.yit.com/product.html?product_id=70092,赛车之父传奇的一生，全面呈现法拉利帝国的创始历程、赛车之父的成长轨迹,1885,图书,《恩佐·法拉利》,11800,7800,传记,文学,1,https://img01.yit.com/media/8cd90559-4d17-4fcf-9372-d033a3f0e33b.jpg,7410
175,882,1886,51,文学,https://h5.yit.com//activity/4833.html,29605,《罗素传》2本套装,2,浙江大学出版社有限责任公司,传记,https://h5.yit.com/product.html?product_id=29605,全面易读的罗素传记，用脉络清晰、无所不包的故事诉说罗素的生平,1885,图书,《罗素传》2本套装,22800,14800,传记,文学,1,https://img01.yit.com/media/ab4104b3-f1c4-4d76-88a7-bc43c7dc40a4.jpg,14060
175,882,1886,51,文学,https://h5.yit.com//activity/4833.html,62359,《伦敦传》,2,江苏译林出版社有限公司,传记,https://h5.yit.com/product.html?product_id=62359,传记大师阿克罗伊德，写尽了伦敦“这个人物”跨越2000年历史的方方面面，细述伦敦如何发展至今，呈现给你一个真实的伦敦,1885,图书,《伦敦传》,11800,8800,传记,文学,1,https://img01.yit.com/media/ddf3aed0-9f83-4fad-9019-15e55401ba4b.jpg,8360
999999,882,1886,51,文学,https://h5.yit.com//activity/4833.html,63657,《正说清朝十二帝》,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=63657,特别纪念版，真实讲述，生动地展现了清代12位帝王的政治和家庭生活,1885,图书,《正说清朝十二帝》,7350,7400,传记,文学,1,https://img01.yit.com/media/b2bbadb1-2847-40b2-ac4d-60d1616b371e.jpg,7030
8,882,1886,51,文学,https://h5.yit.com//activity/4833.html,22731,《我是你的男人》,2,上海浦睿文化传播有限公司,传记,https://h5.yit.com/product.html?product_id=22731,莱昂纳德·科恩传记，历时4年，对100多位人进行专访，展示真实的科恩,1885,图书,《我是你的男人》,6800,5000,传记,文学,1,https://img01.yit.com/media/1e79652c-cf8b-4bf3-bc7a-7594652791d4.jpg,4750
999997,882,1886,51,文学,https://h5.yit.com//activity/4833.html,63672,《明朝的拐点》全2册,2,江苏圆周电子商务有限公司北京分公司,传记,https://h5.yit.com/product.html?product_id=63672,永乐皇帝和他子孙的故事，展现明代历史上残酷激烈的宫廷斗争和政局变换,1885,图书,《明朝的拐点》全2册,5170,5200,传记,文学,1,https://img01.yit.com/media/838082f2-5f17-473b-a047-a585877ede9d.jpg,4940
999991,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,63478,《终极版真的好奇怪1》,2,江苏圆周电子商务有限公司北京分公司,科普百科,https://h5.yit.com/product.html?product_id=63478,非常适合小读者们阅读，涵盖科学、地理、动物、食物、天气乃至外太空,1883,图书,《终极版真的好奇怪1》,5000,5000,科普,儿童读物,2,https://img01.yit.com/media/3fca5ffb-59b8-464a-a3ba-d5a75a811808.jpg,4750
999993,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,63480,《终极版真的好奇怪2》,2,江苏圆周电子商务有限公司北京分公司,科普百科,https://h5.yit.com/product.html?product_id=63480,6-12岁孩子的心爱书，趣味怪异的知识，轻松活泼的版式，非常适合小读者们,1883,图书,《终极版真的好奇怪2》,5000,5000,科普,儿童读物,2,https://img01.yit.com/media/4f0348b6-53d5-4650-8e1f-4c1a4681794b.jpg,4750
999993,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,63500,美国地理：万物中的科学,2,江苏圆周电子商务有限公司北京分公司,科普百科,https://h5.yit.com/product.html?product_id=63500,图文并茂，文字通俗易懂，并配有精美图片，科学性+全面性+趣味性+前沿性,1883,图书,美国地理：万物中的科学,7180,7200,科普,儿童读物,2,https://img01.yit.com/media/ce2470ed-6999-479f-84ed-582fe5e35e6d.jpg,6840
999999,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,63510,《小小达尔文·第1季》,2,江苏圆周电子商务有限公司北京分公司,科普百科,https://h5.yit.com/product.html?product_id=63510,套装全十册，详细介绍40多种孩子感兴趣的动植物特点和生活习性,1883,图书,《小小达尔文·第1季》,10310,10400,科普,儿童读物,2,https://img01.yit.com/media/ce18047c-44f3-47ff-88fd-1f753d8504f2.jpg,9880
999998,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,64547,《小小达尔文·第3季》,2,江苏圆周电子商务有限公司北京分公司,科普百科,https://h5.yit.com/product.html?product_id=64547,套装全十册，题材全面，每种动植物介绍都全面细致，精美绘图与写实照片互补,1883,图书,《小小达尔文·第3季》,12000,12000,科普,儿童读物,2,https://img01.yit.com/media/f482dddb-66f5-4e07-a012-835d3977d8a6.jpg,11400
999989,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,64751,《科学帮帮忙》系列,2,江苏圆周电子商务有限公司北京分公司,科普百科,https://h5.yit.com/product.html?product_id=64751,套装共16册，附材料包，吸引孩子的16个科学专题，有趣的200个科学实验,1883,图书,《科学帮帮忙》系列,31360,31400,科普,儿童读物,2,https://img01.yit.com/media/847730f7-bb6c-4147-98b7-864f485a5dfa.jpg,29830
485,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,69686,《地图 美食版》,2,天津凤凰空间文化传媒有限公司,科普百科,https://h5.yit.com/product.html?product_id=69686,世界美食地图绘本，为你展现2000多种特色美食，200多种风土人情,1883,图书,《地图 美食版》,9800,7200,科普,儿童读物,2,https://img01.yit.com/media/d8f20f7a-76b8-4a1c-978e-967064bc0cf4.jpg,6840
999984,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,63482,美国国家地理酷知识大全,2,江苏圆周电子商务有限公司北京分公司,科普百科,https://h5.yit.com/product.html?product_id=63482,5000个最酷的真相，涵盖各种新奇有趣的知识，帮助青少年开阔视野,1883,图书,美国国家地理酷知识大全,4710,4800,科普,儿童读物,2,https://img01.yit.com/media/b56dc3b6-6870-4797-b6e9-0d3b21f2c55f.jpg,4560
999989,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,63502,美国国家地理知识小百科,2,江苏圆周电子商务有限公司北京分公司,科普百科,https://h5.yit.com/product.html?product_id=63502,共4册，文字通俗易懂，每本书中都有超过100张精彩图片，很适合小朋友,1883,图书,美国国家地理知识小百科,6880,6900,科普,儿童读物,2,https://img01.yit.com/media/9c88cb6f-41f3-464b-b9be-6c0a380fe03d.jpg,6555
999986,879,1884,33,少儿读物,https://h5.yit.com//activity/4833.html,63522,《有趣的大脑训练手册》,2,江苏圆周电子商务有限公司北京分公司,科普百科,https://h5.yit.com/product.html?product_id=63522,生动有趣的大脑使用手册，展示了大脑的运行方式，并且用各种题目锻炼你的大脑,1883,图书,《有趣的大脑训练手册》,8540,8600,科普,儿童读物,2,https://img01.yit.com/media/8b4627cf-cc99-4959-84b3-c9d1c1a57a6d.jpg,8170
